round,experiment_number,solution_id,mgr,mgr_time
1,99911017,plate_blank,0.0248276186643538,3.53305555555556
1,99911157,plate_blank,0.0248790927841149,3.69972222222222
1,99911177,plate_blank,0.0248019613958786,3.61638888888889
1,99911199,plate_blank,0.0122261939301946,1.61638888888889
1,99911317,plate_control,0.075670912751203,11.4497222222222
1,99911455,plate_blank,0.0436630024303245,8.53305555555556
1,99911625,plate_control,0.100658144158636,13.6997222222222
1,99911775,plate_blank,0.0234451592114731,2.86638888888889
1,99911957,plate_control,0.0646574056116349,12.2830555555556
1,99912255,plate_control,0.0984972356487663,13.4497222222222
1,99912287,plate_control,0.138816278382913,11.1997222222222
1,99912309,plate_blank,0.0121519080803072,1.61638888888889
1,99912789,plate_blank,0.0245231920412333,16.1997222222222
1,99912895,plate_blank,0.0399958064288066,8.78305555555556
1,99913215,plate_control,0.096646207028678,14.1163888888889
1,99913375,plate_blank,0.0232633546500763,6.03305555555556
1,99913535,plate_control,0.0993871962513939,13.2830555555556
2,1,expt1_pH::7,0.298720414688162,12.2830555555556
2,2,expt2_pH::5,5.78241158658936e-19,13.1163888888889
2,3,expt3_pH::7,0.453223631281072,12.6163888888889
2,4,expt4_pH::9,0.428744632874621,13.2830555555556
2,5,expt5_pH::9,0.339746261285323,12.2830555555556
2,6,expt6_pH::9,0.230594379759352,11.1163888888889
2,7,expt7_pH::7,0.313235654670117,10.7830555555556
2,8,expt8_pH::9,0.356724813152732,13.6163888888889
2,9,expt9_pH::9,0.191103582546548,8.61638888888889
2,10,expt10_pH::7,0.346284796278341,11.9497222222222
2,11,expt11_pH::9,0.365063029586331,13.2830555555556
2,12,expt12_pH::7,0.331944214052621,11.1163888888889
2,13,expt13_pH::5,0,3.28305555555556
2,14,expt14_pH::9,0.242721902106511,10.7830555555556
2,15,expt15_pH::7,0.236379571236253,9.28305555555556
2,16,expt16_pH::7,0.467638485974004,13.2830555555556
2,17,expt17_pH::9,0.357725674648679,13.1163888888889
2,18,expt18_pH::7,0.288071327702525,12.7830555555556
2,19,expt19_pH::5,5.78241158658936e-19,20.2830555555556
2,20,expt20_pH::5,0.00559440924212318,3.28305555555556
2,21,expt21_pH::5,0.00555641448240963,5.28305555555556
2,22,expt22_pH::5,0.0187014349648669,3.28305555555556
2,23,expt23_pH::9,0.244912887119927,16.6163888888889
2,24,expt24_pH::5,0.198230988287356,7.61638888888889
2,25,expt25_pH::9,0.180654952507058,16.7830555555556
2,26,expt26_pH::5,0.00598304984798047,5.11638888888889
2,27,expt27_pH::5,0.00472131236849562,34.4497222222222
2,28,expt28_pH::5,0.175227506878408,10.7830555555556
2,29,expt29_pH::9,0.166105456606552,9.11638888888889
2,30,expt30_pH::9,0.362230759473932,12.4497222222222
2,31,expt31_pH::5,0.00469544890248745,19.7830555555556
2,32,expt32_pH::9,0.347852698690889,10.2830555555556
2,33,expt33_pH::7,0.32483740836906,11.1163888888889
2,34,expt34_pH::5,0,3.28305555555556
2,35,expt35_pH::9,0.343454050271344,10.2830555555556
2,36,expt36_pH::7,0.245294872539243,11.9497222222222
2,37,expt37_pH::9,0.395598641278259,13.2830555555556
2,38,expt38_pH::5,0.0480329637585376,27.2830555555556
2,39,expt39_pH::7,0.389756580667548,11.6163888888889
2,40,expt40_pH::7,0.402851849733485,8.44972222222222
2,41,expt41_pH::7,0.35301543984605,10.4497222222222
2,42,expt42_pH::7,0.340551326058606,7.44972222222222
2,43,expt43_pH::9,0.344122184768973,12.7830555555556
2,44,expt44_pH::9,0.333692669288791,11.2830555555556
2,45,expt45_pH::5,0.00647365811939429,9.11638888888889
2,46,expt46_pH::9,0.352621477965526,13.7830555555556
2,47,expt47_pH::9,0.413660714200874,9.94972222222222
2,48,expt48_pH::7,0.314348053005935,9.94972222222222
2,49,expt49_pH::5,5.78241158658936e-19,6.11638888888889
2,50,expt50_pH::5,0.00495117693424962,13.6163888888889
2,51,expt51_pH::9,0.24634089144266,12.1163888888889
2,52,expt52_pH::9,0.445019642389403,13.1163888888889
2,53,expt53_pH::5,0.0760600840625605,27.2830555555556
2,54,expt54_pH::5,0.00663839451626203,9.28305555555556
2,55,expt55_pH::5,0.00598304984798057,18.4497222222222
2,56,expt56_pH::7,0.419682694934585,11.6163888888889
2,57,expt57_pH::9,0.392212621670501,13.2830555555556
2,58,expt58_pH::5,0.0128250980522633,22.7830555555556
2,59,expt59_pH::7,0.302077716053274,10.6163888888889
2,60,expt60_pH::7,0.286802069239558,11.1163888888889
2,61,expt61_pH::9,0.349050624889912,10.6163888888889
2,62,expt62_pH::9,0.319497812855912,13.9497222222222
2,63,expt63_pH::9,0.341178963798968,14.2830555555556
2,64,expt64_pH::7,0.361392244758936,7.44972222222222
2,65,expt65_pH::9,0.330752478410431,12.9497222222222
2,66,expt66_pH::9,0.359671887128276,13.4497222222222
2,67,expt67_pH::5,0.0059181342592999,40.2830555555556
2,68,expt68_pH::5,0.00400000133333479,3.28305555555556
2,69,expt69_pH::9,0.196712795876016,16.1163888888889
2,70,expt70_pH::9,0.44706280528729,12.9497222222222
2,71,expt71_pH::5,0.256867224735138,7.28305555555556
2,72,expt72_pH::9,0.335955782336446,13.9497222222222
2,73,expt73_pH::9,0.171486910471683,7.61638888888889
2,74,expt74_pH::9,0.206292708880631,12.7830555555556
2,75,expt75_pH::5,0.00672018177998811,24.9497222222222
2,76,expt76_pH::7,0.302993216110108,10.4497222222222
2,77,expt77_pH::7,0.328301752671368,7.61638888888889
2,78,expt78_pH::5,0,3.28305555555556
2,79,expt79_pH::7,0.301718143069711,7.28305555555556
2,80,expt80_pH::5,0.00591813425929909,5.11638888888889
2,81,expt81_pH::5,0.00435782663136131,8.28305555555556
2,82,expt82_pH::7,0.288151561751737,10.1163888888889
2,83,expt83_pH::9,0.171030652585911,16.7830555555556
2,84,expt84_pH::5,0.006720181779988,4.11638888888889
2,85,expt85_pH::5,0.00672018177998801,4.61638888888889
2,86,expt86_pH::5,2.31296463463574e-18,28.4497222222222
2,87,expt87_pH::9,0.365029344072666,12.1163888888889
2,88,expt88_pH::7,0.299161671361077,6.78305555555556
2,89,expt89_pH::9,0.204342962107479,16.9497222222222
2,90,expt90_pH::9,0.191918067552039,15.7830555555556
2,91,expt91_pH::9,0.27214157001678,9.94972222222222
2,92,expt92_pH::7,0.279060300362967,6.94972222222222
2,93,expt93_pH::5,0.0122615960206156,35.1163888888889
2,94,expt94_pH::9,0.19221072579999,16.2830555555556
2,95,expt95_pH::7,0.373540391542241,9.28305555555556
2,96,expt96_pH::9,0.395213037855898,13.2830555555556
2,97,expt97_pH::5,0.0057924393000352,41.9497222222222
2,98,expt98_pH::7,0.335868766800524,10.7830555555556
2,99,expt99_pH::7,0.311986417528932,11.1163888888889
2,100,expt100_pH::7,0.329498957948653,10.2830555555556
2,999225,plate_blank,0.0126760736170413,5.78305555555556
2,9992185,plate_control,0.0717699047374655,17.2830555555556
2,9992219,plate_blank,0.0106439846758812,3.28305555555556
2,9992239,plate_blank,0.0128801612396616,4.61638888888889
2,9992367,plate_blank,0.115681391865708,4.28305555555556
2,9992505,plate_blank,0.00473621982013485,8.61638888888889
2,9992527,plate_control,0.0808781731678248,21.1163888888889
2,9992837,plate_control,0.119179479586169,20.4497222222222
2,9992859,plate_control,0.0731620542601161,14.4497222222222
2,9992975,plate_blank,0.0081985926968109,3.78305555555556
2,99921007,plate_control,0.282881314934631,8.61638888888889
2,99921019,plate_blank,0.00663839451626204,5.28305555555556
2,99921145,plate_blank,0.00495117693424962,5.94972222222222
2,99921179,plate_blank,0.0807745775478434,6.11638888888889
2,99921305,plate_control,0.00486289439744426,6.44972222222222
2,99921327,plate_control,0.0833346729640016,23.7830555555556
2,99921339,plate_control,0.0761480701918552,14.7830555555556
2,99921637,plate_blank,0.0354319446792614,11.1163888888889
2,99921669,plate_blank,0.00655857408270145,5.44972222222222
2,99921797,plate_control,0.227608653717573,10.1163888888889
2,99921957,plate_blank,0.0925736179748623,10.9497222222222
2,99921979,plate_control,0.0906836717410839,23.4497222222222
2,99921989,plate_blank,0.0193237326932027,40.2830555555556
2,99922139,plate_control,0.176921901177805,10.7830555555556
2,99922265,plate_control,0.00469544890248749,14.2830555555556
2,99922437,plate_blank,0.00680400947678364,6.78305555555556
2,99922575,plate_blank,0.00869987582685462,3.28305555555556
2,99922735,plate_control,0.0597693784084318,35.4497222222222
2,99922895,plate_blank,0.035821285085642,18.9497222222222
2,99922917,plate_blank,0.00648065037436839,7.94972222222222
2,99923055,plate_control,0.0085308109547535,6.28305555555556
2,99923077,plate_blank,0.0955947812520108,11.4497222222222
2,99923269,plate_control,0.0840249703299512,15.7830555555556
3,,o2_control_pH::5,0.00625760680719707,22.2830555555556
3,,o2_control_pH::7,0.120262487152806,20.6163888888889
3,,o2_control_pH::9,0.283825276007727,9.44972222222222
3,1,expt1_pH::9,0.228508226767008,7.61638888888889
3,2,expt2_pH::7,0.279120740775617,10.7830555555556
3,3,expt3_pH::9,0.282642970529578,13.9497222222222
3,4,expt4_pH::9,0.219717996376186,7.61638888888889
3,5,expt5_pH::9,0.224535089914875,10.1163888888889
3,6,expt6_pH::9,0.234657384151352,13.9497222222222
3,7,expt7_pH::9,0.217108772293407,8.28305555555556
3,8,expt8_pH::7,0.240547604485814,10.2830555555556
3,9,expt9_pH::9,0.223751591566786,9.44972222222222
3,10,expt10_pH::9,0.297044654594096,12.4497222222222
3,11,expt11_pH::9,0.391658023482136,14.2830555555556
3,12,expt12_pH::7,0.455465935478186,13.7830555555556
3,13,expt13_pH::9,0.228150938625939,7.94972222222222
3,14,expt14_pH::9,0.242016780503419,7.44972222222222
3,15,expt15_pH::7,0.320864293163822,12.6163888888889
3,16,expt16_pH::9,0.230927974930663,9.11638888888889
3,17,expt17_pH::5,0.422546805310735,20.7830555555556
3,18,expt18_pH::7,0.455628815802486,12.9497222222222
3,19,expt19_pH::9,0.227895396855867,7.61638888888889
3,20,expt20_pH::7,0.305586421167018,14.2830555555556
3,21,expt21_pH::7,0.316136092719614,12.4497222222222
3,22,expt22_pH::7,0.35809580073269,13.1163888888889
3,23,expt23_pH::9,0.262226445279635,7.28305555555556
3,24,expt24_pH::7,0.449886160331493,13.6163888888889
3,25,expt25_pH::5,0.0796046857247986,44.7830555555556
3,26,expt26_pH::9,0.233547964945002,8.78305555555556
3,27,expt27_pH::9,0.246999575654796,7.78305555555556
3,28,expt28_pH::7,0.268153144076364,13.2830555555556
3,29,expt29_pH::7,0.259946037070748,13.2830555555556
3,30,expt30_pH::5,0.100477034330698,43.2830555555556
3,31,expt31_pH::5,0.2617431848347,29.6163888888889
3,32,expt32_pH::5,0.00625760680719711,9.28305555555556
3,33,expt33_pH::5,0.216386384302682,33.6163888888889
3,34,expt34_pH::7,0.36193500210555,13.2830555555556
3,35,expt35_pH::9,0.338502118185277,15.1163888888889
3,36,expt36_pH::7,0.279058185342807,13.2830555555556
3,37,expt37_pH::5,0.0968372225210079,3.28305555555556
3,38,expt38_pH::5,0.00640455657892653,33.2830555555556
3,39,expt39_pH::5,0.0700714830632868,35.4497222222222
3,40,expt40_pH::5,0.0125304726598801,4.44972222222222
3,41,expt41_pH::7,0.334734948454537,10.4497222222222
3,42,expt42_pH::9,0.312743711435508,12.2830555555556
3,43,expt43_pH::9,0.313999633774715,11.9497222222222
3,44,expt44_pH::9,0.251982479810604,7.11638888888889
3,45,expt45_pH::9,0.254469762657447,8.11638888888889
3,46,expt46_pH::7,0.282078539082601,13.6163888888889
3,47,expt47_pH::5,0.00648065037436843,13.1163888888889
3,48,expt48_pH::7,0.4104163613064,13.6163888888889
3,49,expt49_pH::5,0.00629040924122483,3.28305555555556
3,50,expt50_pH::7,0.272557764297736,12.7830555555556
3,51,expt51_pH::9,0.220167331616652,9.28305555555556
3,52,expt52_pH::7,0.30718739680508,13.6163888888889
3,53,expt53_pH::9,0.224931385354082,9.61638888888889
3,54,expt54_pH::9,0.349521438700314,14.2830555555556
3,55,expt55_pH::5,0.00633022898558621,5.94972222222222
3,56,expt56_pH::9,0.2426449747212,8.94972222222222
3,57,expt57_pH::9,0.349997424634404,14.2830555555556
3,58,expt58_pH::9,0.216086970551178,9.11638888888889
3,59,expt59_pH::9,0.334828261284313,13.4497222222222
3,60,expt60_pH::9,0.250336018113733,7.94972222222222
3,61,expt61_pH::7,0.522765854513514,12.7830555555556
3,62,expt62_pH::9,0.241636694126365,8.44972222222222
3,63,expt63_pH::5,0.00640455657892682,13.1163888888889
3,64,expt64_pH::9,0.225467127707394,9.28305555555556
3,65,expt65_pH::9,0.245579687955268,7.78305555555556
3,66,expt66_pH::7,0.384083654919832,14.2830555555556
3,67,expt67_pH::7,0.387722353966143,12.9497222222222
3,68,expt68_pH::9,0.207502113583975,8.61638888888889
3,69,expt69_pH::5,0.00564175268328349,3.28305555555556
3,70,expt70_pH::9,0.250452348964019,8.94972222222222
3,71,expt71_pH::9,0.23865871052543,9.78305555555556
3,72,expt72_pH::9,0.361671163200944,13.4497222222222
3,73,expt73_pH::9,0.230465110191366,8.94972222222222
3,74,expt74_pH::7,0.283373645991018,13.4497222222222
3,75,expt75_pH::7,0.362103620744594,13.1163888888889
3,76,expt76_pH::7,0.260553249716941,13.4497222222222
3,77,expt77_pH::7,0.241784037879319,11.9497222222222
3,78,expt78_pH::7,0.269475946298245,13.1163888888889
3,79,expt79_pH::9,0.357995888022514,13.1163888888889
3,80,expt80_pH::9,0.223676286556487,8.94972222222222
3,81,expt81_pH::9,0.252887224401014,13.6163888888889
3,82,expt82_pH::7,0.401454763064631,12.7830555555556
3,83,expt83_pH::9,0.225161663687561,8.61638888888889
3,84,expt84_pH::7,0.2353896940289,12.7830555555556
3,85,expt85_pH::9,0.206571077475797,8.94972222222222
3,86,expt86_pH::9,0.240667686063027,7.78305555555556
3,87,expt87_pH::7,0.362784210836583,13.4497222222222
3,88,expt88_pH::7,0.305561602831781,12.6163888888889
3,89,expt89_pH::7,0.306157537537701,12.7830555555556
3,90,expt90_pH::5,0.0597966407810165,5.28305555555556
3,91,expt91_pH::5,0,3.28305555555556
3,92,expt92_pH::5,0.0337079538253425,35.4497222222222
3,93,expt93_pH::5,0.26294392405907,23.7830555555556
3,94,expt94_pH::9,0.242154056064991,8.78305555555556
3,95,expt95_pH::7,0.333060590673915,12.7830555555556
3,96,expt96_pH::5,0.290080346250909,20.2830555555556
3,97,expt97_pH::5,0.0557716819090048,3.28305555555556
3,98,expt98_pH::7,0.357384753392077,13.4497222222222
3,99,expt99_pH::7,0.282332069925146,13.2830555555556
3,100,expt100_pH::9,0.231920008453854,13.6163888888889
3,101,expt101_pH::7,0.300894568649371,12.6163888888889
3,102,expt102_pH::5,0.00633022898558708,7.28305555555556
3,103,expt103_pH::5,0.00618663201444216,11.1163888888889
3,104,expt104_pH::5,0.00604940534013831,6.94972222222222
3,105,expt105_pH::7,0.309721992048533,13.1163888888889
3,106,expt106_pH::9,0.221404848411535,8.11638888888889
3,107,expt107_pH::9,0.368326007501969,14.6163888888889
3,999315,plate_control,0.141238490058841,25.4497222222222
3,999389,plate_blank,0.0354339977078926,3.28305555555556
3,9993175,plate_blank,0.0166560257672418,16.7830555555556
3,9993197,plate_control,0.0465726571828316,16.7830555555556
3,9993207,plate_blank,0.00640455657892682,7.61638888888889
3,9993517,plate_blank,0.0121498633424659,11.7830555555556
3,9993677,plate_blank,0.0179015901788446,12.4497222222222
3,9993709,plate_control,0.0906343776945249,14.1163888888889
3,9993729,plate_control,0.100068893150347,14.1163888888889
3,9993815,plate_blank,0.0306592389136262,19.1163888888889
3,9993889,plate_blank,0.015145170401472,6.11638888888889
3,9993985,plate_control,0.0457441430320153,19.9497222222222
3,99931157,plate_control,0.0907536977323467,22.6163888888889
3,99931189,plate_blank,0.00640455657892679,4.94972222222222
3,99931305,plate_blank,0.0242752395392475,19.4497222222222
3,99931477,plate_control,0.085536659399403,24.7830555555556
3,99931519,plate_blank,0.0121992698919138,24.7830555555556
3,99931637,plate_blank,0.0125830298339142,12.2830555555556
3,99931775,plate_blank,0.0159106801090337,16.2830555555556
3,99931785,plate_blank,0.0105697489267628,15.4497222222222
3,99931935,plate_control,0.0874906140801557,25.7830555555556
3,99931989,plate_control,0.0759073151752159,14.6163888888889
3,99932277,plate_control,0.0895936420016165,28.7830555555556
3,99932575,plate_control,0.10656308924835,28.1163888888889
3,99932895,plate_control,0.0904379062001945,26.2830555555556
3,99932917,plate_control,0.0937900310509141,25.1163888888889
3,99932949,plate_blank,0.00640455657892679,7.94972222222222
3,99933087,plate_blank,0.0125435707498641,14.9497222222222
3,99933109,plate_control,0.0828461274497408,15.2830555555556
3,99933269,plate_control,0.0651276638426506,15.4497222222222
3,99933695,plate_blank,0.0268618271268672,18.4497222222222
3,99933717,plate_blank,0.02327095366143,9.28305555555556
3,99933759,plate_blank,0.0386261193918769,5.28305555555556
