,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
297,Source,384PP_AQ_BP2,A20,Destination,B01,147.5
298,Source,384PP_AQ_BP2,A21,Destination,B01,5.0
299,Source,384PP_AQ_BP2,A24,Destination,B01,1430.0
300,Source,384PP_AQ_BP2,A03,Destination,C01,7.5
301,Source,384PP_AQ_BP2,A04,Destination,C01,87.5
302,Source,384PP_AQ_BP2,A09,Destination,C01,37.5
303,Source,384PP_AQ_BP2,A12,Destination,C01,790.0
304,Source,384PP_AQ_BP2,A14,Destination,C01,160.0
305,Source,384PP_AQ_BP2,A15,Destination,C01,22.5
306,Source,384PP_AQ_BP2,A16,Destination,C01,172.5
307,Source,384PP_AQ_BP2,A18,Destination,C01,352.5
308,Source,384PP_AQ_BP2,A20,Destination,C01,110.0
309,Source,384PP_AQ_BP2,A21,Destination,C01,5.0
310,Source,384PP_AQ_BP2,A24,Destination,C01,1750.0
311,Source,384PP_AQ_BP2,A03,Destination,C02,27.5
312,Source,384PP_AQ_BP2,A04,Destination,C02,277.5
313,Source,384PP_AQ_BP2,A24,Destination,C02,2000.0
314,Source,384PP_AQ_BP2,A24,Destination,C02,2000.0
315,Source,384PP_AQ_BP2,A24,Destination,C02,960.0
316,Source,384PP_AQ_BP2,A03,Destination,C03,7.5
317,Source,384PP_AQ_BP2,A04,Destination,C03,87.5
318,Source,384PP_AQ_BP2,A09,Destination,C03,37.5
319,Source,384PP_AQ_BP2,A12,Destination,C03,987.5
320,Source,384PP_AQ_BP2,A14,Destination,C03,160.0
321,Source,384PP_AQ_BP2,A15,Destination,C03,22.5
322,Source,384PP_AQ_BP2,A16,Destination,C03,172.5
323,Source,384PP_AQ_BP2,A18,Destination,C03,352.5
324,Source,384PP_AQ_BP2,A20,Destination,C03,110.0
325,Source,384PP_AQ_BP2,A21,Destination,C03,5.0
326,Source,384PP_AQ_BP2,A24,Destination,C03,1552.5
327,Source,384PP_AQ_BP2,A24,Destination,C04,2000.0
328,Source,384PP_AQ_BP2,A24,Destination,C04,2000.0
329,Source,384PP_AQ_BP2,A24,Destination,C04,1265.0
330,Source,384PP_AQ_BP2,B01,Destination,C05,2000.0
331,Source,384PP_AQ_BP2,B01,Destination,C05,2000.0
332,Source,384PP_AQ_BP2,B01,Destination,C05,1265.0
333,Source,384PP_AQ_BP2,A03,Destination,C06,5.0
334,Source,384PP_AQ_BP2,A04,Destination,C06,77.5
335,Source,384PP_AQ_BP2,A09,Destination,C06,22.5
336,Source,384PP_AQ_BP2,A12,Destination,C06,197.5
337,Source,384PP_AQ_BP2,A14,Destination,C06,132.5
338,Source,384PP_AQ_BP2,A15,Destination,C06,37.5
339,Source,384PP_AQ_BP2,A16,Destination,C06,1382.5
340,Source,384PP_AQ_BP2,A18,Destination,C06,220.0
341,Source,384PP_AQ_BP2,A20,Destination,C06,257.5
342,Source,384PP_AQ_BP2,A21,Destination,C06,5.0
343,Source,384PP_AQ_BP2,B01,Destination,C06,1157.5
344,Source,384PP_AQ_BP2,A03,Destination,C07,2.5
345,Source,384PP_AQ_BP2,A04,Destination,C07,67.5
346,Source,384PP_AQ_BP2,A09,Destination,C07,37.5
347,Source,384PP_AQ_BP2,A14,Destination,C07,160.0
348,Source,384PP_AQ_BP2,A15,Destination,C07,37.5
349,Source,384PP_AQ_BP2,A16,Destination,C07,517.5
350,Source,384PP_AQ_BP2,A18,Destination,C07,265.0
351,Source,384PP_AQ_BP2,A20,Destination,C07,332.5
352,Source,384PP_AQ_BP2,A21,Destination,C07,5.0
353,Source,384PP_AQ_BP2,B01,Destination,C07,2000.0
354,Source,384PP_AQ_BP2,B01,Destination,C07,1837.5
355,Source,384PP_AQ_BP2,A03,Destination,C08,27.5
356,Source,384PP_AQ_BP2,A04,Destination,C08,277.5
357,Source,384PP_AQ_BP2,B01,Destination,C08,2000.0
358,Source,384PP_AQ_BP2,B01,Destination,C08,2000.0
359,Source,384PP_AQ_BP2,B01,Destination,C08,960.0
360,Source,384PP_AQ_BP2,A03,Destination,C09,10.0
361,Source,384PP_AQ_BP2,A04,Destination,C09,77.5
362,Source,384PP_AQ_BP2,A09,Destination,C09,37.5
363,Source,384PP_AQ_BP2,A12,Destination,C09,197.5
364,Source,384PP_AQ_BP2,A14,Destination,C09,212.5
365,Source,384PP_AQ_BP2,A15,Destination,C09,32.5
366,Source,384PP_AQ_BP2,A16,Destination,C09,862.5
367,Source,384PP_AQ_BP2,A18,Destination,C09,310.0
368,Source,384PP_AQ_BP2,A20,Destination,C09,257.5
369,Source,384PP_AQ_BP2,A21,Destination,C09,2.5
370,Source,384PP_AQ_BP2,B01,Destination,C09,1492.5
371,Source,384PP_AQ_BP2,A03,Destination,C10,27.5
372,Source,384PP_AQ_BP2,A04,Destination,C10,277.5
373,Source,384PP_AQ_BP2,B01,Destination,C10,2000.0
374,Source,384PP_AQ_BP2,B01,Destination,C10,2000.0
375,Source,384PP_AQ_BP2,B01,Destination,C10,960.0
376,Source,384PP_AQ_BP2,B01,Destination,C11,2000.0
377,Source,384PP_AQ_BP2,B01,Destination,C11,2000.0
378,Source,384PP_AQ_BP2,B01,Destination,C11,1265.0
379,Source,384PP_AQ_BP2,A03,Destination,C12,27.5
380,Source,384PP_AQ_BP2,A04,Destination,C12,277.5
381,Source,384PP_AQ_BP2,B01,Destination,C12,2000.0
382,Source,384PP_AQ_BP2,B01,Destination,C12,1192.5
383,Source,384PP_AQ_BP2,A03,Destination,C13,7.5
384,Source,384PP_AQ_BP2,A04,Destination,C13,87.5
385,Source,384PP_AQ_BP2,A09,Destination,C13,50.0
386,Source,384PP_AQ_BP2,A12,Destination,C13,197.5
387,Source,384PP_AQ_BP2,A14,Destination,C13,185.0
388,Source,384PP_AQ_BP2,A15,Destination,C13,50.0
389,Source,384PP_AQ_BP2,A16,Destination,C13,517.5
390,Source,384PP_AQ_BP2,A18,Destination,C13,310.0
391,Source,384PP_AQ_BP2,A20,Destination,C13,257.5
392,Source,384PP_AQ_BP2,A21,Destination,C13,5.0
393,Source,384PP_AQ_BP2,B01,Destination,C13,1827.5
394,Source,384PP_AQ_BP2,A03,Destination,C14,10.0
395,Source,384PP_AQ_BP2,A04,Destination,C14,87.5
396,Source,384PP_AQ_BP2,A09,Destination,C14,50.0
397,Source,384PP_AQ_BP2,A12,Destination,C14,592.5
398,Source,384PP_AQ_BP2,A14,Destination,C14,105.0
399,Source,384PP_AQ_BP2,A15,Destination,C14,45.0
400,Source,384PP_AQ_BP2,A16,Destination,C14,690.0
401,Source,384PP_AQ_BP2,A18,Destination,C14,220.0
402,Source,384PP_AQ_BP2,A20,Destination,C14,295.0
403,Source,384PP_AQ_BP2,A21,Destination,C14,2.5
404,Source,384PP_AQ_BP2,B01,Destination,C14,1397.5
405,Source,384PP_AQ_BP2,A03,Destination,C15,27.5
406,Source,384PP_AQ_BP2,A04,Destination,C15,277.5
407,Source,384PP_AQ_BP2,B02,Destination,C15,2000.0
408,Source,384PP_AQ_BP2,B02,Destination,C15,2000.0
409,Source,384PP_AQ_BP2,B02,Destination,C15,960.0
410,Source,384PP_AQ_BP2,A03,Destination,C16,10.0
411,Source,384PP_AQ_BP2,A04,Destination,C16,77.5
412,Source,384PP_AQ_BP2,A09,Destination,C16,32.5
413,Source,384PP_AQ_BP2,A12,Destination,C16,197.5
414,Source,384PP_AQ_BP2,A14,Destination,C16,212.5
415,Source,384PP_AQ_BP2,A15,Destination,C16,32.5
416,Source,384PP_AQ_BP2,A16,Destination,C16,345.0
417,Source,384PP_AQ_BP2,A18,Destination,C16,265.0
418,Source,384PP_AQ_BP2,A20,Destination,C16,185.0
419,Source,384PP_AQ_BP2,A21,Destination,C16,5.0
420,Source,384PP_AQ_BP2,B02,Destination,C16,2000.0
421,Source,384PP_AQ_BP2,B02,Destination,C16,135.0
422,Source,384PP_AQ_BP2,A03,Destination,C17,7.5
423,Source,384PP_AQ_BP2,A04,Destination,C17,87.5
424,Source,384PP_AQ_BP2,A09,Destination,C17,50.0
425,Source,384PP_AQ_BP2,A12,Destination,C17,395.0
426,Source,384PP_AQ_BP2,A14,Destination,C17,185.0
427,Source,384PP_AQ_BP2,A15,Destination,C17,37.5
428,Source,384PP_AQ_BP2,A16,Destination,C17,690.0
429,Source,384PP_AQ_BP2,A18,Destination,C17,397.5
430,Source,384PP_AQ_BP2,A20,Destination,C17,295.0
431,Source,384PP_AQ_BP2,A21,Destination,C17,2.5
432,Source,384PP_AQ_BP2,B02,Destination,C17,1345.0
433,Source,384PP_AQ_BP2,A03,Destination,C18,2.5
434,Source,384PP_AQ_BP2,A04,Destination,C18,67.5
435,Source,384PP_AQ_BP2,A09,Destination,C18,37.5
436,Source,384PP_AQ_BP2,A14,Destination,C18,185.0
437,Source,384PP_AQ_BP2,A15,Destination,C18,37.5
438,Source,384PP_AQ_BP2,A16,Destination,C18,517.5
439,Source,384PP_AQ_BP2,A18,Destination,C18,265.0
